"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
8.221111675E1,-8.097930113E-4,-1.127593685E-3,5.433171173E-4,1.490780242E-3
8.222116575E1,-8.078731480E-4,-8.870875463E-4,1.675835229E-4,1.211473308E-3
8.223121475E1,1.024647849E-3,1.617083326E-3,-8.497439558E-4,2.094499102E-3
8.224126475E1,-7.269845810E-6,1.593891066E-3,5.533496151E-4,1.687227719E-3
8.225131375E1,-6.251232699E-4,-1.188313589E-3,6.106076762E-4,1.475028821E-3
8.226136275E1,8.576950058E-4,1.459518913E-3,6.710320013E-4,1.821021726E-3
8.227141175E1,3.507007612E-3,-5.102623254E-5,7.064520614E-4,3.577817852E-3
8.228146175E1,1.864522113E-3,1.307537314E-3,-2.192226937E-3,3.161005454E-3
8.229151075E1,-4.127469147E-4,-4.288437776E-4,-1.165592112E-4,6.065089042E-4
8.230155975E1,3.723276313E-5,1.092203893E-4,-2.485206933E-4,2.740034800E-4
8.231160875E1,-1.699611312E-4,1.837345771E-3,3.874421236E-4,1.885427715E-3
8.232165875E1,-1.651727012E-3,1.715729013E-4,-1.675328938E-3,2.358890933E-3
8.233170775E1,9.690898005E-4,-4.542698152E-4,-1.352228574E-4,1.078786970E-3
8.234175675E1,-8.678821614E-4,3.143772483E-5,7.955415640E-6,8.684878037E-4
8.235180575E1,1.410718542E-3,-2.338131890E-4,-1.353186206E-3,1.968732668E-3
8.236185575E1,-1.350932056E-3,2.150847577E-3,-1.570324064E-3,2.986148085E-3
8.237190475E1,1.432603924E-3,-1.678245608E-3,2.402313286E-3,3.261896909E-3
8.238195375E1,-3.697033972E-3,9.577693418E-4,-7.884570514E-4,3.899621369E-3
8.239200275E1,-2.570286160E-4,4.045704845E-3,5.804077373E-4,4.095200184E-3
8.240205275E1,-4.567640135E-4,4.163864069E-4,4.406400840E-4,7.590617152E-4
8.241210175E1,9.842724539E-4,-7.668556646E-4,6.915098638E-4,1.426550303E-3
8.242215075E1,-1.922661671E-3,1.096384600E-3,-2.999891876E-4,2.233535450E-3
8.243219975E1,-1.052340609E-3,-1.499745995E-4,-5.982632283E-4,1.219767202E-3
8.244224975E1,-4.441526253E-4,-9.153350256E-4,8.841945673E-4,1.347927964E-3
8.245229875E1,-3.735788632E-4,2.134516835E-3,1.008298015E-3,2.390060287E-3
8.246234775E1,-1.845452702E-3,-4.576211795E-4,-1.455408521E-3,2.394436631E-3
8.247239675E1,1.012118999E-3,-2.449132968E-3,-2.415397321E-4,2.661010824E-3
8.248244575E1,-1.477896585E-4,7.169912569E-4,2.489825129E-4,7.732467506E-4
8.249249575E1,5.321153440E-4,-2.416642383E-5,-1.240523416E-3,1.350047814E-3
8.250254475E1,-6.370562478E-4,-6.273654290E-4,-8.002863033E-4,1.199952587E-3
8.251259375E1,4.449861008E-4,-1.677037217E-4,5.488711176E-4,7.262208149E-4
8.252264275E1,1.141561428E-3,-5.673705600E-4,-3.429773962E-3,3.659019169E-3
8.253269275E1,9.717943612E-6,1.243579201E-3,7.894064765E-5,1.246120096E-3
8.254274175E1,-7.206242299E-4,1.196977682E-4,1.374346903E-3,1.556424185E-3
8.255279075E1,1.046116813E-3,-1.420408487E-3,1.268619439E-3,2.172858932E-3
8.256283975E1,-2.009736840E-3,-9.922259487E-4,-1.164612127E-3,2.525841623E-3
8.257288975E1,-4.659023252E-4,-2.326923423E-4,1.890726853E-4,5.540389726E-4
8.258293875E1,3.346753365E-4,1.532606781E-3,-9.688708815E-4,1.843800941E-3
8.259298775E1,7.985979901E-4,-8.874074556E-4,-1.218675403E-3,1.705995451E-3
8.260303675E1,-8.821388474E-5,1.067615114E-3,-8.983582957E-4,1.398081310E-3
8.261308675E1,1.803962048E-3,1.874403097E-4,-1.481458312E-4,1.819714298E-3
8.262313575E1,-1.074820757E-3,6.246706471E-4,-3.580026678E-4,1.293684269E-3
8.263318475E1,1.832564885E-4,2.817783970E-3,-2.121281577E-3,3.531759473E-3
8.264323375E1,8.247701335E-4,-1.174388919E-3,1.024368685E-3,1.763169393E-3
8.265328375E1,2.033046447E-3,1.324188896E-3,4.539195797E-4,2.468359186E-3
8.266333275E1,-6.704446860E-4,2.149545588E-3,-8.189449436E-4,2.395978533E-3
8.267338175E1,1.330654602E-3,1.442476176E-3,-1.318287686E-3,2.364161926E-3
8.268343075E1,6.273821928E-4,6.190007553E-4,-1.345508266E-3,1.608465991E-3
8.269348075E1,1.362148440E-3,-1.388223842E-3,1.096344320E-3,2.232618345E-3
8.270352975E1,-2.120430581E-3,-7.843761705E-4,-1.260391902E-3,2.588447329E-3
8.271357875E1,2.316732425E-4,5.043274723E-4,-2.148349304E-4,5.951241366E-4
8.272362775E1,-7.966881385E-4,-6.635589525E-4,9.446424083E-4,1.402630298E-3
8.273367775E1,7.130578742E-4,-1.512574498E-3,-2.977222321E-4,1.698520436E-3
8.274372675E1,1.122467453E-3,-1.581837423E-3,1.343137817E-3,2.359271500E-3
8.275377575E1,-1.892230939E-3,-3.738277592E-4,-3.984174691E-5,1.929215510E-3
8.276382475E1,9.577428573E-4,-2.693906426E-4,9.094799170E-4,1.347960095E-3
8.277387375E1,-7.751761004E-4,2.331985626E-3,-1.717195846E-3,2.997968733E-3
8.278392375E1,-1.451059943E-3,-7.983436808E-5,3.051004023E-4,1.484935938E-3
8.279397275E1,-6.563726929E-4,-3.450852819E-4,3.146877862E-4,8.055664880E-4
8.280402175E1,-4.448749241E-4,1.750093885E-3,5.397783825E-4,1.884702365E-3
8.281407075E1,-2.392788883E-4,-4.235780798E-4,-1.116707805E-3,1.218075982E-3
8.282412075E1,-7.822173648E-4,-1.150491182E-3,-7.582886610E-6,1.391240980E-3
8.283416975E1,-8.141753497E-4,1.496957149E-3,-1.254741219E-3,2.116161084E-3
8.284421875E1,3.909900552E-4,-2.785311081E-4,-2.247763332E-3,2.298454437E-3
8.285426775E1,7.057756884E-4,3.995094448E-4,-1.625915291E-3,1.816955600E-3
8.286431775E1,-1.472265809E-3,-5.616056733E-4,1.583156991E-3,2.233686102E-3
8.287436675E1,-1.621935517E-3,-2.313965932E-3,-2.251293627E-4,2.834748028E-3
8.288441575E1,-2.005322836E-3,-2.801418304E-4,5.227504880E-4,2.091187987E-3
8.289446475E1,-7.208803436E-4,-2.104140818E-3,-5.827276618E-4,2.299271315E-3
8.290451475E1,1.800901722E-3,2.543870360E-3,9.144851938E-4,3.248200516E-3
8.291456375E1,2.944729291E-3,-8.612470701E-4,1.261761412E-3,3.317411487E-3
8.292461275E1,-2.105713123E-3,-3.830702044E-4,-2.848343574E-4,2.159143615E-3
8.293466175E1,-2.837816020E-3,2.193538472E-3,-2.294988371E-3,4.258143072E-3
8.294471175E1,1.049160957E-3,6.004441530E-4,-4.268798511E-5,1.209584292E-3
8.295476075E1,3.812401555E-4,4.140227102E-4,2.099292353E-3,2.173427533E-3
8.296480975E1,3.274458577E-4,-3.616586328E-4,3.592650406E-3,3.625624732E-3
8.297485875E1,-1.081099967E-3,-1.587245148E-3,5.923331482E-4,2.009722084E-3
8.298490875E1,-1.079340582E-3,-1.090045087E-3,-6.572904531E-4,1.668893383E-3
8.299495775E1,1.507654088E-3,3.268750850E-3,-7.409137324E-4,3.675147089E-3
8.300500675E1,-4.165752034E-4,1.563869417E-3,1.907457947E-3,2.501523190E-3
8.301505575E1,-1.130568678E-3,4.285634495E-4,-2.475838875E-3,2.755291328E-3
8.302510575E1,7.778180297E-4,1.349076629E-4,4.960165825E-6,7.894463681E-4
8.303515475E1,-3.604170342E-4,1.023604535E-3,-3.044359386E-3,3.231994857E-3
8.304520375E1,-5.201402819E-4,-5.735852756E-4,-1.305438345E-3,1.517799478E-3
8.305525275E1,2.338496735E-3,4.133861512E-5,-2.496137749E-3,3.420669456E-3
8.306530175E1,-1.074200380E-3,-7.810615934E-4,6.099286838E-4,1.461498090E-3
8.307535175E1,1.028631581E-3,-6.095538847E-4,8.528089966E-4,1.468646333E-3
8.308540050E1,9.934740374E-4,1.455634832E-3,4.298213171E-4,1.814003802E-3
8.309544950E1,4.504554963E-4,-2.107941080E-3,-1.954889158E-4,2.164380204E-3
8.310549850E1,2.740642289E-3,1.119170338E-4,-2.750876592E-5,2.743064401E-3
8.311554850E1,-1.731071388E-3,-5.317693576E-4,-2.333007287E-3,2.953355685E-3
8.312559750E1,-1.398499124E-3,-3.060982563E-4,-9.457920096E-4,1.715814229E-3
8.313564650E1,-1.410483383E-3,1.293929294E-3,3.618200426E-4,1.947981040E-3
8.314569550E1,-2.460046962E-4,1.574546564E-3,1.424860908E-3,2.137742688E-3
8.315574550E1,3.063348995E-4,-5.541183054E-4,-1.205010805E-3,1.361227096E-3
8.316579450E1,-6.727932487E-4,-2.476594411E-3,-1.197956037E-3,2.832184545E-3
8.317584350E1,1.230035210E-3,1.399610192E-4,-7.756421110E-5,1.240399900E-3
8.318589250E1,1.593565568E-3,-2.369000576E-4,-1.263516373E-3,2.047448774E-3
8.319594250E1,3.894803114E-3,-7.788534276E-4,6.752649206E-4,4.028906387E-3
8.320599150E1,-3.847436281E-3,4.855734296E-4,1.150544966E-3,4.045034142E-3
8.321604050E1,1.552946924E-4,-2.479324117E-3,-1.032713917E-4,2.486328518E-3
8.322608950E1,-2.633837576E-4,1.181526575E-3,-1.316677430E-3,1.788579186E-3
8.323613950E1,-1.659945468E-3,-1.812931616E-3,4.489982966E-4,2.498747581E-3
8.324618850E1,2.459898242E-4,7.991762832E-4,9.772025514E-4,1.286125403E-3
8.325623750E1,1.982370857E-3,-1.364908647E-3,-1.171169570E-3,2.676641177E-3
8.326628650E1,-3.480755549E-4,1.505893189E-3,-2.420466626E-4,1.564435194E-3
8.327633650E1,-1.519333804E-3,7.002870552E-4,-1.131276134E-3,2.019545211E-3
8.328638550E1,-3.786381276E-4,1.516269986E-3,1.783267944E-4,1.572972329E-3
8.329643450E1,7.289705100E-4,-2.933073556E-3,1.544528408E-3,3.394095828E-3
8.330648350E1,-1.508080866E-3,-2.709798748E-3,7.519131759E-5,3.102091373E-3
8.331653350E1,-1.091828803E-3,1.248191111E-3,7.423132192E-4,1.816892979E-3
8.332658250E1,-4.113438772E-4,2.602031454E-4,-5.630081287E-4,7.442362630E-4
8.333663150E1,8.920071414E-4,8.056182414E-4,-3.994900617E-4,1.266605622E-3
8.334668050E1,1.930046710E-3,1.459155232E-3,1.180369174E-3,2.692115466E-3
8.335672950E1,8.767664549E-4,3.867004998E-4,-1.719839638E-4,9.735682702E-4
8.336677950E1,-2.579004213E-4,-3.115157597E-4,-7.060663775E-4,8.136857042E-4
8.337682850E1,1.712306170E-3,-3.701057285E-4,1.597301569E-3,2.370726254E-3
8.338687750E1,-1.115577179E-3,1.897347625E-3,-2.451346372E-4,2.214617674E-3
8.339692650E1,1.152370824E-3,1.465382520E-3,-1.993282931E-4,1.874842984E-3
8.340697650E1,-8.095271187E-4,2.505932469E-3,-9.230829892E-4,2.790540073E-3
8.341702550E1,-2.207021462E-4,5.298671313E-4,1.242333325E-3,1.368525010E-3
8.342707450E1,-1.401063404E-3,3.264962696E-3,-7.271699724E-4,3.626532260E-3
8.343712350E1,3.174744197E-4,2.222069539E-3,-8.901554393E-4,2.414696617E-3
8.344717350E1,9.205448441E-4,7.467716932E-4,-3.149651457E-5,1.185775190E-3
8.345722250E1,3.067052690E-3,2.663373016E-4,-8.437606739E-4,3.192127792E-3
8.346727150E1,-8.695088909E-4,-9.639877826E-4,3.733029589E-4,1.350804670E-3
8.347732050E1,1.718551153E-3,-3.850162029E-4,5.573274102E-4,1.847232900E-3
8.348737050E1,-2.233837033E-3,1.148405485E-3,6.609344273E-4,2.597248037E-3
8.349741950E1,1.253572525E-3,-1.520160586E-4,5.823711981E-4,1.390578718E-3
8.350746850E1,-2.790016879E-4,1.529294066E-3,1.452205237E-3,2.127318108E-3
8.351751750E1,1.539138379E-3,-6.758035161E-4,2.407330903E-4,1.698119478E-3
8.352756750E1,1.043013996E-3,-8.544418961E-5,1.519938698E-3,1.845370573E-3
8.353761650E1,9.998859605E-5,2.008599229E-3,1.869345317E-3,2.745709470E-3
8.354766550E1,1.875704038E-3,1.988317817E-3,8.823575336E-4,2.872321047E-3
8.355771450E1,-1.081203693E-3,-1.446094364E-3,3.420021967E-4,1.837703958E-3
8.356776450E1,-5.313550355E-4,1.105943695E-3,-1.271805610E-3,1.767183957E-3
8.357781350E1,3.002393525E-3,3.341594711E-4,-6.345111760E-4,3.086848533E-3
8.358786250E1,1.559160766E-3,-1.223168802E-3,7.415011059E-4,2.115879983E-3
8.359791150E1,-4.539373913E-5,5.994224921E-5,-4.007286625E-4,4.077218730E-4
8.360796150E1,1.061363146E-3,-5.279881880E-4,-3.249910951E-4,1.229179590E-3
8.361801050E1,-1.426029252E-3,-1.506166998E-3,1.439619577E-3,2.524797612E-3
8.362805950E1,-5.886289291E-4,3.755558282E-6,9.801179403E-4,1.143297554E-3
8.363810850E1,8.781396900E-5,1.854918431E-3,-7.461430505E-4,2.001290367E-3
8.364815850E1,2.997533651E-3,1.690234058E-4,-6.395534729E-4,3.069658865E-3
8.365820750E1,1.038246090E-3,3.202911466E-4,1.921075862E-3,2.207050935E-3
8.366825650E1,1.918383176E-3,-1.380744390E-3,6.307380972E-4,2.446319608E-3
8.367830550E1,-7.659065886E-5,-1.447713003E-4,8.825218538E-5,1.860465174E-4
8.368835550E1,-1.078700181E-3,4.463302903E-4,-4.930892028E-4,1.267257579E-3
8.369840450E1,9.543568594E-4,-1.447976101E-3,1.454214100E-3,2.263221256E-3
8.370845350E1,-2.239308553E-3,-1.781387255E-4,4.087932175E-4,2.283275738E-3
8.371850250E1,-1.668367768E-4,2.918585204E-3,-9.329073364E-4,3.068597432E-3
8.372855150E1,-9.173789294E-5,1.118733082E-3,-5.845763371E-4,1.265586443E-3
8.373860150E1,-4.563246621E-4,-3.068572842E-4,1.601346186E-3,1.693134135E-3
8.374865050E1,2.966571366E-3,9.603891522E-5,9.340876131E-4,3.111637642E-3
8.375869950E1,-2.203156706E-3,2.026563976E-3,-1.668619690E-3,3.427120175E-3
8.376874850E1,-1.551160356E-3,-5.827005953E-5,-2.840006491E-4,1.578020982E-3
8.377879850E1,-3.327222308E-3,2.674343996E-4,5.719393375E-4,3.386597710E-3
8.378884750E1,5.393809988E-4,-1.188315917E-3,-1.059423434E-3,1.680893986E-3
8.379889650E1,-8.774207090E-4,-1.375003252E-3,1.590421889E-3,2.278144602E-3
8.380894550E1,-6.086088251E-4,-2.662762301E-3,-4.740231379E-4,2.772256429E-3
8.381899550E1,1.379441004E-3,7.199849933E-4,1.524945488E-3,2.178691033E-3
8.382904450E1,-1.589452964E-3,2.719881013E-5,-1.478189835E-3,2.170747726E-3
8.383909350E1,-1.366985380E-4,-1.394928899E-3,2.265948337E-3,2.664401431E-3
8.384914250E1,-1.831356087E-3,1.227439847E-3,-8.469379973E-4,2.361731921E-3
8.385919250E1,1.450989977E-3,1.056997571E-3,4.948198330E-5,1.795846387E-3
8.386924150E1,2.830393612E-3,-4.991623573E-4,4.783152253E-4,2.913601983E-3
8.387929050E1,-5.656692665E-4,-2.427557483E-3,6.271858583E-4,2.570287757E-3
8.388933950E1,-1.160124550E-3,8.897678927E-4,-1.957318513E-3,2.443086497E-3
8.389938950E1,8.756644093E-5,-1.222917810E-3,1.084277639E-3,1.636720456E-3
8.390943850E1,-3.505449858E-4,-5.396781489E-5,-6.659661885E-4,7.545232113E-4
8.391948750E1,-3.288011532E-3,1.553562470E-4,-3.535774304E-4,3.310615109E-3
8.392953650E1,1.400894020E-3,-1.681651920E-4,-1.573420246E-3,2.113394156E-3
8.393958650E1,-9.405571036E-4,-5.676397122E-4,1.137144980E-3,1.581126565E-3
8.394963550E1,-8.577050758E-4,1.196588390E-3,3.797322279E-4,1.520420447E-3
8.395968450E1,-3.738087253E-4,6.176172756E-4,-1.132676960E-3,1.343183218E-3
8.396973350E1,2.495184541E-3,-1.358857844E-3,-5.575829418E-4,2.895399674E-3
8.397978350E1,-1.746343914E-4,-1.101862639E-3,-4.838134046E-4,1.216007342E-3
8.398983250E1,1.045323093E-3,-6.454298273E-4,-2.567768563E-3,2.846526905E-3
8.399988150E1,-2.372552990E-4,1.316806301E-4,1.473240554E-4,3.087624371E-4
8.400993050E1,-8.722792263E-4,1.508423127E-3,-1.315172878E-3,2.183092091E-3
8.401997950E1,1.500597224E-3,-2.540568821E-4,2.584890462E-4,1.543746583E-3
8.403002950E1,-2.900993277E-4,-1.627569087E-3,-1.984505914E-3,2.582905820E-3
8.404007850E1,4.750268417E-4,4.310542718E-4,-4.888746771E-4,8.065089804E-4
8.405012750E1,2.321688225E-3,-9.482582100E-4,5.598469870E-4,2.569602790E-3
8.406017650E1,-1.565195154E-3,1.339130569E-3,-2.037800383E-3,2.897539810E-3
8.407022650E1,-8.493472124E-4,-1.053169370E-3,-1.500755548E-3,2.020599818E-3
8.408027550E1,-6.221795920E-4,-5.114823580E-4,-2.597711515E-3,2.719710786E-3
8.409032417E1,-1.020652126E-3,-1.256708056E-4,-3.328151652E-4,1.080874575E-3
8.410037317E1,-1.081372262E-3,-2.231425606E-4,1.144440263E-3,1.590252208E-3
8.411042317E1,2.673172625E-3,9.381510317E-4,-1.440356951E-3,3.178145275E-3
8.412047217E1,1.730413525E-3,-1.907702535E-3,-4.214314977E-4,2.609839926E-3
8.413052117E1,2.477103379E-3,-1.217060257E-3,1.573689049E-3,3.177070040E-3
8.414057017E1,-3.413198574E-4,4.133270122E-4,-8.077095263E-4,9.693983407E-4
8.415062017E1,2.484372817E-4,-8.589345962E-4,-1.276567928E-4,9.032087135E-4
8.416066917E1,7.818684680E-4,-9.902287275E-4,1.112577273E-3,1.682171044E-3
8.417071817E1,1.227946195E-4,1.082987059E-3,-4.470467684E-4,1.178045119E-3
8.418076717E1,-2.948629204E-3,4.685958847E-4,3.226067638E-4,3.003010391E-3
8.419081717E1,-6.280318485E-5,-1.761033200E-4,-3.364126896E-4,3.848767557E-4
8.420086617E1,-1.941130613E-3,7.123271935E-4,-2.558820415E-3,3.289826744E-3
8.421091517E1,5.819568178E-4,-3.085690551E-4,8.202807512E-4,1.052021440E-3
8.422096417E1,-1.365879201E-3,-3.826045431E-4,-1.146463677E-3,1.823839684E-3
8.423101417E1,5.956530804E-4,2.048439346E-4,-6.090314128E-5,6.328292205E-4
8.424106317E1,-1.509575755E-3,-5.887779407E-4,-2.152017318E-3,2.693818286E-3
8.425111217E1,1.349978847E-3,1.376653090E-4,-1.044479315E-3,1.712405228E-3
8.426116117E1,-1.127559808E-3,-1.755221747E-4,-2.444657148E-4,1.167031551E-3
8.427121117E1,-9.729411686E-4,1.600562129E-3,2.658676822E-4,1.891850753E-3
8.428126017E1,1.240145648E-3,1.689245459E-3,-1.346676261E-3,2.490993456E-3
8.429130917E1,-3.200267965E-4,7.137758657E-4,-6.229138817E-4,9.999574196E-4
8.430135817E1,-2.930989955E-3,8.567874320E-4,-2.434134367E-4,3.063337546E-3
8.431140817E1,1.685847965E-4,9.290245362E-4,-3.307612496E-4,1.000455110E-3
8.432145717E1,1.238436962E-4,-1.520550810E-3,-1.944074174E-4,1.537922713E-3
8.433150617E1,7.233298966E-4,1.338189933E-3,-2.967535984E-4,1.549845520E-3
8.434155517E1,-5.232958356E-4,-1.758169383E-4,-1.140975626E-3,1.267507596E-3
8.435160417E1,1.874428359E-3,2.713641152E-4,4.697173135E-4,1.951346845E-3
8.436165417E1,-1.232947921E-3,2.071820199E-4,9.347052546E-4,1.561012133E-3
8.437170317E1,-1.052247593E-3,7.073455490E-4,-2.580249682E-3,2.874934981E-3
8.438175217E1,-1.036801259E-3,2.101510298E-3,1.453107572E-3,2.757321889E-3
8.439180217E1,-7.896032184E-4,-1.056088600E-3,4.584139679E-4,1.396044319E-3
8.440185117E1,1.490595285E-3,1.954348758E-3,3.236579942E-4,2.479134500E-3
8.441190017E1,1.681702095E-3,-3.314204514E-4,-1.176783466E-3,2.079129813E-3
8.442194917E1,7.796894060E-4,-9.836284444E-4,-3.348849714E-5,1.255612188E-3
8.443199817E1,1.683695009E-3,1.913489308E-3,-5.258008023E-4,2.602448213E-3
8.444204817E1,-1.927551464E-3,-2.276195213E-3,-1.571357832E-3,3.371303121E-3
8.445209717E1,-1.848350861E-3,-3.714570776E-4,1.921579125E-3,2.691996954E-3
8.446214617E1,1.186598674E-4,-2.592533361E-3,-1.004968653E-3,2.783032768E-3
8.447219517E1,2.383806510E-3,1.167793293E-3,7.047773106E-4,2.746449655E-3
8.448224517E1,-1.200009254E-3,-2.932166681E-4,1.503071981E-4,1.244423753E-3
8.449229417E1,3.063617041E-4,4.189535975E-4,-5.822120002E-4,7.799682197E-4
8.450234317E1,-7.114984910E-4,1.214439981E-3,-9.918061551E-4,1.721851915E-3
8.451239217E1,-6.719094235E-4,3.551961854E-4,1.211942406E-3,1.430535215E-3
8.452244217E1,-1.528594003E-4,1.255078241E-3,-2.067234600E-4,1.281140889E-3
8.453249117E1,1.132804086E-3,-1.032490749E-3,1.207539113E-3,1.951264450E-3
8.454254017E1,-7.175602950E-4,1.982474234E-3,1.605947968E-3,2.650314272E-3
8.455258917E1,6.193500594E-4,-8.136192337E-4,1.027985476E-3,1.449939617E-3
8.456263917E1,1.883019926E-3,1.163777895E-3,7.853715215E-4,2.348819162E-3
8.457268817E1,3.019507858E-4,-1.680180896E-3,2.726738341E-3,3.217030323E-3
8.458273717E1,-2.466604055E-4,-5.267658271E-4,6.428147899E-4,8.669108641E-4
8.459278617E1,-7.206853479E-4,-4.389947280E-4,2.179626143E-3,2.337279158E-3
8.460283617E1,-2.058124868E-3,-2.492025727E-3,1.316761831E-3,3.489975919E-3
8.461288517E1,-5.175244296E-4,2.217387781E-3,3.743406851E-3,4.381521991E-3
8.462293417E1,1.613803324E-3,6.895326078E-4,-3.055909881E-3,3.523975254E-3
8.463298317E1,1.076000626E-5,1.066073775E-3,-2.454372821E-3,2.675925077E-3
8.464303317E1,7.740219589E-4,7.174657658E-4,4.553970066E-4,1.149457938E-3
8.465308217E1,-2.032511868E-3,2.487430349E-3,-1.143361907E-3,3.409646710E-3
8.466313117E1,-1.949305588E-4,-4.947772250E-4,9.176585008E-4,1.060612818E-3
8.467318017E1,1.234470634E-3,2.280692104E-3,-3.509678063E-4,2.616993050E-3
8.468323017E1,-5.873977789E-4,2.628150396E-4,1.443736372E-3,1.580658915E-3
8.469327917E1,1.669290243E-3,-4.467680119E-4,7.224287838E-4,1.872974885E-3
8.470332817E1,-2.207739744E-3,-3.242627718E-4,-1.182530308E-3,2.525398791E-3
8.471337717E1,3.846368927E-4,-4.095963668E-3,2.565084025E-3,4.848146034E-3
8.472342717E1,-1.406338881E-3,1.841820311E-3,3.413445083E-4,2.342350780E-3
8.473347617E1,5.696757580E-4,5.642566830E-4,-4.714257084E-4,9.301388456E-4
8.474352517E1,-5.017139483E-4,8.436222561E-4,-5.696963635E-4,1.134887370E-3
8.475357417E1,1.282063429E-3,-3.903401084E-4,-1.837187447E-4,1.352702707E-3
8.476362417E1,3.889985965E-5,-3.112442791E-4,1.956397435E-3,1.981382629E-3
8.477367317E1,6.586818490E-4,9.546102956E-4,6.657884223E-4,1.337317022E-3
8.478372217E1,-7.637124509E-4,1.300955191E-4,-8.618007414E-4,1.158827886E-3
8.479377117E1,-8.801823715E-4,2.590027172E-3,3.318836680E-4,2.755559567E-3
8.480382117E1,6.777668605E-4,2.563661430E-3,-1.917954767E-3,3.272656159E-3
8.481387017E1,1.946447766E-3,-2.879486419E-4,-2.097887453E-3,2.876231057E-3
8.482391917E1,-1.016851515E-3,5.312394351E-4,-4.075791221E-4,1.217506912E-3
8.483396817E1,-1.214669901E-4,1.339832786E-3,1.505941385E-3,2.019347811E-3
8.484401717E1,2.662868006E-3,4.902845249E-4,-1.171867014E-3,2.950341884E-3
8.485406717E1,1.061177347E-3,-1.915788278E-3,5.027817097E-4,2.247027266E-3
8.486411617E1,1.422035741E-3,-8.025872521E-4,9.328821907E-4,1.880585315E-3
8.487416517E1,-1.726610353E-3,1.675561070E-4,-1.449819654E-3,2.260804147E-3
8.488421417E1,-3.729254822E-4,-2.947682515E-4,3.371613566E-4,5.827859965E-4
8.489426417E1,1.158464700E-3,1.279464923E-4,-3.743334091E-4,1.224147159E-3
8.490431317E1,-2.591360244E-4,2.900297288E-3,5.306086969E-4,2.959800910E-3
8.491436217E1,2.296754392E-3,2.122572623E-3,-1.788407215E-3,3.602609560E-3
8.492441117E1,1.861327561E-3,9.648967534E-4,-2.196137095E-3,3.036212142E-3
8.493446117E1,-7.634427748E-4,-4.816120490E-4,-1.126102288E-3,1.443226039E-3
8.494451017E1,-2.049749717E-3,-1.704269089E-3,6.307850126E-4,2.739324143E-3
8.495455917E1,-2.064768225E-3,9.669372812E-4,-1.695341896E-3,2.841200393E-3
8.496460817E1,9.467341588E-4,-1.114855520E-3,-1.437547966E-3,2.050793152E-3
8.497465817E1,2.871464705E-3,-2.356297337E-4,3.353516804E-4,2.900567474E-3
8.498470717E1,2.570393553E-4,-1.136577222E-3,5.065975711E-5,1.166380480E-3
8.499475617E1,-1.685013180E-3,3.221726976E-3,-1.345407218E-3,3.876714422E-3
8.500480517E1,-1.937480760E-3,-1.895537600E-3,1.369152800E-3,3.036687978E-3
8.501485517E1,2.249676036E-4,6.911670789E-4,-1.145746326E-3,1.356855555E-3
8.502490417E1,-9.084736812E-4,-2.832836471E-4,-2.229386708E-3,2.423992398E-3
8.503495317E1,4.144929117E-4,7.368205115E-4,-2.384548075E-3,2.529975961E-3
8.504500217E1,2.933044452E-3,-2.470956882E-3,3.017825074E-4,3.847005375E-3
8.505505217E1,-2.458059462E-4,4.165102728E-4,1.148860320E-3,1.246507683E-3
8.506510117E1,-2.791255247E-3,1.129704993E-3,-1.691380166E-4,3.015948755E-3
8.507515017E1,2.479930408E-4,-1.250909641E-3,-1.364081400E-4,1.282529789E-3
8.508520013E1,-1.281194040E-3,2.246619668E-3,-3.776905360E-4,2.613696279E-3
8.509525012E1,3.575992887E-4,3.448548261E-3,1.434908016E-3,3.752242446E-3
8.510529913E1,3.813014482E-4,-9.571188129E-4,1.141693909E-3,1.537833605E-3
8.511534813E1,-4.801223986E-5,4.422273487E-4,-2.052792581E-3,2.100435094E-3
8.512539713E1,2.732327906E-3,-2.683791099E-3,-5.912497872E-4,3.875296990E-3
8.513544713E1,2.349943155E-3,8.720783517E-4,4.165293649E-5,2.506888201E-3
8.514549613E1,-3.398495028E-4,-1.235014759E-3,-1.051042113E-3,1.656939547E-3
8.515554513E1,3.973834100E-4,2.114512492E-3,-1.546834130E-3,2.649862728E-3
8.516559412E1,-1.914240420E-3,-1.188144088E-4,-2.454173053E-3,3.114706828E-3
8.517564413E1,6.459755241E-5,-1.282313839E-3,7.054851158E-4,1.464995178E-3
8.518569313E1,-2.653680858E-4,-1.203767024E-4,1.664613374E-4,3.355892553E-4
8.519574213E1,-1.235063188E-3,1.165535767E-3,3.433873644E-5,1.698538740E-3
8.520579113E1,-1.543523395E-4,6.299740635E-4,4.812171101E-4,8.076273103E-4
8.521584113E1,-1.094543608E-3,8.831843734E-4,-1.138891792E-3,1.809727842E-3
8.522589013E1,-5.744282389E-4,1.968156081E-3,-1.523718471E-3,2.554471401E-3
8.523593912E1,-3.750696778E-4,-2.923840657E-5,-1.082943752E-3,1.146428942E-3
8.524598813E1,9.594403673E-4,6.418782286E-4,9.399933624E-4,1.488664166E-3
8.525603813E1,6.210040301E-4,-1.531559974E-6,-9.374789661E-4,1.124506631E-3
8.526608713E1,8.849232690E-4,-5.365605466E-4,2.009308897E-3,2.260156777E-3
8.527613613E1,1.707912423E-3,1.948429272E-4,-1.356155262E-4,1.724331807E-3
