v0,v0_err,I0,I0_err,Gamma_v,Gamma_V_err,I1,I1_err
-6.713055273095227,0.009657555750694383,0.7595148440199936,0.039589176682709455,0.35255792972091315,0.03341801658982013,2.4030774644881308,0.04686557555548429
-5.335443676921499,0.02689429541876097,0.5010572231777527,0.036033994109497675,0.6821592516250738,0.09612949660944088,2.661535085330372,0.043903621641219234
-3.1745540793800107,0.016549559222093193,0.48784579087477514,0.030802588769164807,0.5386592556891527,0.06604519973984692,2.6747465176333494,0.03972252178065107
-0.943708861879774,0.14483904326756972,0.22679628855181358,0.03428733936306864,1.5353160235770607,0.7700536766935921,2.9357960199563107,0.04248177141233939
0.7766553544133924,0.03319581041279881,0.31138226424337306,0.08069474417406797,0.4269647614588099,0.2042926885022269,2.8512100442647514,0.0845027869306705
2.958556557898841,0.015287070350323213,0.47685651105186516,0.028801687784088852,0.5838617577007227,0.06455891176048026,2.6857357974562595,0.03819183788382216
5.124488580764482,0.025467131417740662,0.49624686812254926,0.03472439330440953,0.6731655577281791,0.09481693587514275,2.6663454403855753,0.04283529796898047
6.344921491181496,0.00889418699119711,0.7704768020660323,0.03831249704717771,0.31518231041364303,0.029058088045006144,2.3921155064420923,0.04579221212959712
